concordance_id,source_id,source_item,source_inventory,item_type,canonical_module,canonical_object,primary_mapping,mapping_status,assumptions_model_class,proof_evidence_status,publication_artifact_status,destination_paper,monograph_chapter,interface_dependency,review_state,notes
CC-A014-015,A014,Supplement,research_program/article_014_northern_cod/formal_content_inventory.md,Executed successfully; does not validate cod fit,observation_governance_empirics,"observation, assessment, policy, implementation, evidence",EXACT_SPECIALIZATION,accepted_mapping,retain exact source assumptions; model-class extraction pending row review,source_specific_empirical_status_check_required,see source evaluation and action register; do not infer completeness,Paper 5,"Observation, governance, and identification",TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,row_verified,"Row-closed 2026-08-28 (A014 scientific pass; source read in full): supplement verified in source Appendix (the minimal-embarrassment test: the four toy simulations — Schaefer growth from 1.2e5, below-threshold decay to 0, above-threshold convergence to K, and the below-threshold monotone/no-pulse check at C=3e3); module observation_governance_empirics confirmed; mapping EXACT_SPECIALIZATION confirmed. Evidence status now source_specific_empirical_status_check_required. Content-level acceptance only: the TCS-1.0 §7 mapping type and the exact source assumptions are verified; the §8 interface contract for cross-module theorem transfer and all theorem statuses remain unchanged. executed successfully per the evaluation (verified item 4) and rerun in the corrected article; confirms only that the selected parameterized toy trajectories behave as expected — does not fit Northern cod and does not validate the constrained-M experiment"
CC-A015-001,A015,Antitheorem record,research_program/article_015_rejected_multidomain/formal_content_inventory.md,Retain with exact formula/counterexample elsewhere,unclassified_canonical_review,theorem record pending classification,COUNTEREXAMPLE_OR_LIMIT,rejected_or_limit_mapping,retain exact source assumptions; model-class extraction pending row review,rejected_source_branch,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,adjudicated_rejected_or_negative_only,Inventory-complete intake row; no status promotion.
CC-A015-002,A015,Flagship comparison,research_program/article_015_rejected_multidomain/formal_content_inventory.md,Retain as scope counterexample,unclassified_canonical_review,theorem record pending classification,COUNTEREXAMPLE_OR_LIMIT,rejected_or_limit_mapping,retain exact source assumptions; model-class extraction pending row review,rejected_source_branch,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,adjudicated_rejected_or_negative_only,Inventory-complete intake row; no status promotion.
CC-A015-003,A015,Historical audit,research_program/article_015_rejected_multidomain/formal_content_inventory.md,Preserve only with original formula and derivation,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,rejected_or_limit_mapping,retain exact source assumptions; model-class extraction pending row review,rejected_source_branch,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,adjudicated_rejected_or_negative_only,Inventory-complete intake row; no status promotion.
CC-A015-004,A015,Historical audit,research_program/article_015_rejected_multidomain/formal_content_inventory.md,Preserve as rejection reason,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,rejected_or_limit_mapping,retain exact source assumptions; model-class extraction pending row review,rejected_source_branch,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,adjudicated_rejected_or_negative_only,Inventory-complete intake row; no status promotion.
CC-A015-005,A015,Historical audit,research_program/article_015_rejected_multidomain/formal_content_inventory.md,Preserve only with explicit original claim/source,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,rejected_or_limit_mapping,retain exact source assumptions; model-class extraction pending row review,rejected_source_branch,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,adjudicated_rejected_or_negative_only,Inventory-complete intake row; no status promotion.
CC-A015-006,A015,Historical audit,research_program/article_015_rejected_multidomain/formal_content_inventory.md,Preserve only with citation-level evidence,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,rejected_or_limit_mapping,retain exact source assumptions; model-class extraction pending row review,rejected_source_branch,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,adjudicated_rejected_or_negative_only,Inventory-complete intake row; no status promotion.
CC-A015-007,A015,None,research_program/article_015_rejected_multidomain/formal_content_inventory.md,Reject as overclaim,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,rejected_or_limit_mapping,retain exact source assumptions; model-class extraction pending row review,rejected_source_branch,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,adjudicated_rejected_or_negative_only,Inventory-complete intake row; no status promotion.
CC-A015-008,A015,None,research_program/article_015_rejected_multidomain/formal_content_inventory.md,Reject as unsupported,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,rejected_or_limit_mapping,retain exact source assumptions; model-class extraction pending row review,rejected_source_branch,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,adjudicated_rejected_or_negative_only,Inventory-complete intake row; no status promotion.
CC-A015-009,A015,A014 computational queue,research_program/article_015_rejected_multidomain/formal_content_inventory.md,Unreproduced,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,rejected_or_limit_mapping,retain exact source assumptions; model-class extraction pending row review,rejected_source_branch,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,adjudicated_rejected_or_negative_only,Inventory-complete intake row; no status promotion.
CC-A015-010,A015,A014,research_program/article_015_rejected_multidomain/formal_content_inventory.md,"Retain through A014, not duplicated here",unclassified_canonical_review,theorem record pending classification,UNRESOLVED,rejected_or_limit_mapping,retain exact source assumptions; model-class extraction pending row review,rejected_source_branch,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,adjudicated_rejected_or_negative_only,Inventory-complete intake row; no status promotion.
CC-A016-001,A016,Typed registry,research_program/article_016_adaptive_capacity/formal_content_inventory.md,Retain,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,status_crosswalk_required,see source evaluation and action register; do not infer completeness,Paper 1 or monograph introduction,"Canonical architecture, transformation, and composition",TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion. Destination routed in the Wave-0 completion pass (2026-08-26) by content review against revised_optimal_publication_architecture_A001_A025.md and routed-row precedents; row-level content verification remains pending.
CC-A016-002,A016,Distributive module,research_program/article_016_adaptive_capacity/formal_content_inventory.md,Retain with authority/provenance,observation_governance_empirics,"observation, assessment, policy, implementation, evidence",EXACT_SPECIALIZATION,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,status_crosswalk_required,see source evaluation and action register; do not infer completeness,Paper 5,"Observation, governance, and identification",TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion.
CC-A016-003,A016,Distributive module,research_program/article_016_adaptive_capacity/formal_content_inventory.md,Retain; add uncertainty and population,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,status_crosswalk_required,see source evaluation and action register; do not infer completeness,Paper 5,"Observation, governance, and identification",TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion. Destination routed in the Wave-0 completion pass (2026-08-26) by content review against revised_optimal_publication_architecture_A001_A025.md and routed-row precedents; row-level content verification remains pending.
CC-A016-004,A016,Distributive module,research_program/article_016_adaptive_capacity/formal_content_inventory.md,Retain for declared noncompensable floors,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,status_crosswalk_required,see source evaluation and action register; do not infer completeness,Paper 5,"Observation, governance, and identification",TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion. Destination routed in the Wave-0 completion pass (2026-08-26) by content review against revised_optimal_publication_architecture_A001_A025.md and routed-row precedents; row-level content verification remains pending.
CC-A016-005,A016,Antitheorem,research_program/article_016_adaptive_capacity/formal_content_inventory.md,"Modify: finite smooth form is conservative, not exact",unclassified_canonical_review,theorem record pending classification,UNRESOLVED,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,proof_inventory_present_line_check_required,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion. Destination routed in the Wave-0 completion pass (2026-08-26) by content review against revised_optimal_publication_architecture_A001_A025.md and routed-row precedents; row-level content verification remains pending.
CC-A016-006,A016,Correct before use,research_program/article_016_adaptive_capacity/formal_content_inventory.md,Historical only; current line is $3.00/2021 PPP,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,status_crosswalk_required,see source evaluation and action register; do not infer completeness,conditional docket (open problem),Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion. Destination routed in the Wave-0 completion pass (2026-08-26) by content review against revised_optimal_publication_architecture_A001_A025.md and routed-row precedents; row-level content verification remains pending.
CC-A016-007,A016,Measurement bridge,research_program/article_016_adaptive_capacity/formal_content_inventory.md,Retain with release/vintage,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,status_crosswalk_required,see source evaluation and action register; do not infer completeness,Paper 5,"Observation, governance, and identification",TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion. Destination routed in the Wave-0 completion pass (2026-08-26) by content review against revised_optimal_publication_architecture_A001_A025.md and routed-row precedents; row-level content verification remains pending.
CC-A016-008,A016,Data pipeline,research_program/article_016_adaptive_capacity/formal_content_inventory.md,Unreproduced,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,source_specific_empirical_status_check_required,see source evaluation and action register; do not infer completeness,conditional docket (open problem),Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion. Destination routed in the Wave-0 completion pass (2026-08-26) by content review against revised_optimal_publication_architecture_A001_A025.md and routed-row precedents; row-level content verification remains pending.
CC-A016-009,A016,Data pipeline,research_program/article_016_adaptive_capacity/formal_content_inventory.md,Unreproduced; not licence-holder population,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,source_specific_empirical_status_check_required,see source evaluation and action register; do not infer completeness,conditional docket (open problem),Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion. Destination routed in the Wave-0 completion pass (2026-08-26) by content review against revised_optimal_publication_architecture_A001_A025.md and routed-row precedents; row-level content verification remains pending.
CC-A016-010,A016,Research programme,research_program/article_016_adaptive_capacity/formal_content_inventory.md,Normative and unoperationalized,architecture_transformation_composition,"specification, architecture, operator II, composition",EXACT_SPECIALIZATION,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,status_crosswalk_required,see source evaluation and action register; do not infer completeness,Paper 1 or monograph introduction,"Canonical architecture, transformation, and composition",TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion.
CC-A016-011,A016,A014/A011 bridge,research_program/article_016_adaptive_capacity/formal_content_inventory.md,Retain with descriptive/causal design distinction,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,status_crosswalk_required,see source evaluation and action register; do not infer completeness,Paper 5,"Observation, governance, and identification",TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion. Destination routed in the Wave-0 completion pass (2026-08-26) by content review against revised_optimal_publication_architecture_A001_A025.md and routed-row precedents; row-level content verification remains pending.
CC-A016-012,A016,Flagship,research_program/article_016_adaptive_capacity/formal_content_inventory.md,Retain; requires responsible engagement,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,status_crosswalk_required,see source evaluation and action register; do not infer completeness,Paper 5,"Observation, governance, and identification",TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion. Destination routed in the Wave-0 completion pass (2026-08-26) by content review against revised_optimal_publication_architecture_A001_A025.md and routed-row precedents; row-level content verification remains pending.
CC-A017-001,A017,A008 rejection record,research_program/article_017_institutional_index_negative/formal_content_inventory.md,Retain,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,status_crosswalk_required,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion.
CC-A017-002,A017,Audit supplement,research_program/article_017_institutional_index_negative/formal_content_inventory.md,Retain subject to archived recalculation,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,status_crosswalk_required,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion.
CC-A017-003,A017,Antitheorem,research_program/article_017_institutional_index_negative/formal_content_inventory.md,Retain,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,proof_inventory_present_line_check_required,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion.
CC-A017-004,A017,Institutional redesign,research_program/article_017_institutional_index_negative/formal_content_inventory.md,Retain as construct-validity counterexample,observation_governance_empirics,"observation, assessment, policy, implementation, evidence",COUNTEREXAMPLE_OR_LIMIT,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,status_crosswalk_required,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,"Observation, governance, and identification",TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion.
CC-A017-005,A017,None,research_program/article_017_institutional_index_negative/formal_content_inventory.md,Reject; only tested signs/case may fail,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,source_specific_empirical_status_check_required,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion.
CC-A017-006,A017,None,research_program/article_017_institutional_index_negative/formal_content_inventory.md,Reject as causal overclaim,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,status_crosswalk_required,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion.
CC-A017-007,A017,A014 model comparison,research_program/article_017_institutional_index_negative/formal_content_inventory.md,Source values partly verified; interpretation conditional,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,conditional_or_open,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion.
CC-A017-008,A017,A014 computational queue,research_program/article_017_institutional_index_negative/formal_content_inventory.md,Unreproduced,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,status_crosswalk_required,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion.
CC-A017-009,A017,Institutional redesign,research_program/article_017_institutional_index_negative/formal_content_inventory.md,Retain,observation_governance_empirics,"observation, assessment, policy, implementation, evidence",EXACT_SPECIALIZATION,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,status_crosswalk_required,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,"Observation, governance, and identification",TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion.
CC-A017-010,A017,Archive/flagship lesson,research_program/article_017_institutional_index_negative/formal_content_inventory.md,Not merited presently,unclassified_canonical_review,theorem record pending classification,UNRESOLVED,proposed_not_yet_interface_proved,retain exact source assumptions; model-class extraction pending row review,status_crosswalk_required,see source evaluation and action register; do not infer completeness,negative/counterexample register or conditional redesign docket,Conditional docket,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,requires_row_level_verification,Inventory-complete intake row; no status promotion.
CC-A018-001,A018,No-positive-linear-scalar componentwise-certification proposition,research_program/article_A018_capital_liquidation/formal_content_inventory.md,inventory_item,formal_foundations,"operator I, theorem record, mapping",COUNTEREXAMPLE_OR_LIMIT,accepted_mapping,retain exact source assumptions; model-class extraction pending row review,proof_inventory_present_line_check_required,see source evaluation and action register; do not infer completeness,Paper 2,Formal viability and theorem atlas,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,row_verified,"Row-closed 2026-08-28 (A018 scientific pass; source read in full): proposition + proof verified in source §2 (no scalar weighting certifies componentwise sustainability: for every positive weight vector w and every index k, b_k <= -M with sigma(b)>0 and b_k' >= M with sigma(b')<0; the two-coordinate construction b_k=-M, b_j=(w_k M+1)/w_j); module formal_foundations confirmed; mapping COUNTEREXAMPLE_OR_LIMIT confirmed. Evidence status now proof_inventory_present_line_check_required. Content-level acceptance only: the TCS-1.0 §7 mapping type and the exact source assumptions are verified; the §8 interface contract for cross-module theorem transfer and all theorem statuses remain unchanged. Citation anchor locked at the source section named above; the paper-time citation match rides the Part III paper-support discipline. the source's own bounded-set caveat preserved (a conservative scalar threshold on a bounded admissible set can exclude the most extreme single-component deficits but still cannot identify which component fails — the certification failure is generic); non-compensatory scalars (min margin, violation magnitude, cone distance) DO certify componentwise non-negativity; the Euclidean-norm specification (A018-L3) is implemented in the corrected article; the exact-rational-arithmetic stress test rides the proposition"
CC-A018-002,A018,Donor-limited vector material ledger and conservation theorem,research_program/article_A018_capital_liquidation/formal_content_inventory.md,inventory_item,ledger_diagnostics,"ledger, services, admissible set, theorem record",EXACT_SPECIALIZATION,accepted_mapping,retain exact source assumptions; model-class extraction pending row review,proof_inventory_present_line_check_required,see source evaluation and action register; do not infer completeness,Paper 3,Material ledgers and diagnostics,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,row_verified,"Row-closed 2026-08-28 (A018 scientific pass; source read in full): theorem + proof verified in source §3.3 (stoichiometric conservation of the full ledger: under the unit-sum routing constraints and 0<=alpha<=1, Xdot = I F(X) with 1^T I = 0, hence dM_tot/dt = 0; the incidence-matrix proof); module ledger_diagnostics confirmed; mapping EXACT_SPECIALIZATION corrected (intake: APPROXIMATION). Evidence status now proof_inventory_present_line_check_required. Content-level acceptance only: the TCS-1.0 §7 mapping type and the exact source assumptions are verified; the §8 interface contract for cross-module theorem transfer and all theorem statuses remain unchanged. Citation anchor locked at the source section named above; the paper-time citation match rides the Part III paper-support discipline. mapping corrected APPROXIMATION → EXACT_SPECIALIZATION (intake: APPROXIMATION): the theorem is an EXACT conservation identity under the routing constraints — the A002-008 typed-hybrid-conservation family precedent; the approximation content belongs to the open-projection corollary (the reduced cores are not mass-closed; the frozen-A^geo mass error is the recorded integral), which rides rows -007/-008; the donor-fraction monotonicity sign defect (A018-L1: increasing, not decreasing) is corrected in the corrected article's sigma_geo remark — the A_g0>0 assumption makes sigma_geo smooth and strictly increasing in the donor level"
CC-A018-003,A018,Nonnegative-orthant theorem,research_program/article_A018_capital_liquidation/formal_content_inventory.md,inventory_item,ledger_diagnostics,theorem record pending classification,EXACT_SPECIALIZATION,accepted_mapping,retain exact source assumptions; model-class extraction pending row review,proof_inventory_present_line_check_required,see source evaluation and action register; do not infer completeness,Paper 3,Material ledgers and diagnostics,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,row_verified,"Row-closed 2026-08-28 (A018 scientific pass; source read in full): theorem + proof verified in source §6 (forward invariance of the mass orthant: Omega = {N, A^act, U, P, W, I, A^geo, Z >= 0, 0 <= E <= E_max} on the specialised system and the five-, four-, and three-state cores; the face-by-face Nagumo argument); module ledger_diagnostics classified (intake: unclassified_canonical_review); mapping EXACT_SPECIALIZATION classified (intake: UNRESOLVED). Evidence status now proof_inventory_present_line_check_required. Content-level acceptance only: the TCS-1.0 §7 mapping type and the exact source assumptions are verified; the §8 interface contract for cross-module theorem transfer and all theorem statuses remain unchanged. Citation anchor locked at the source section named above; the paper-time citation match rides the Part III paper-support discipline. module classified ledger_diagnostics (matching the intake monograph chapter ""Material ledgers and diagnostics"" and the architecture's Paper 3 content ""conservation/nonnegativity""); destination Paper 3 confirmed; the gated-law scope note (the E<=E_max bound fails for the ungated comparison rows; the stoichiometric core's signed memory is OUTSIDE the Z>=0 scope) preserved"
CC-A018-004,A018,Exact specialization deficit identity,research_program/article_A018_capital_liquidation/formal_content_inventory.md,inventory_item,ledger_diagnostics,theorem record pending classification,EXACT_SPECIALIZATION,accepted_mapping,retain exact source assumptions; model-class extraction pending row review,proof_inventory_present_line_check_required,see source evaluation and action register; do not infer completeness,Paper 3,Material ledgers and diagnostics,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,row_verified,"Row-closed 2026-08-28 (A018 scientific pass; source read in full): lemma + proof verified in source §6 (exact deficit identity: qEN - R(N,A) = -Ndot on every trajectory of the specialised system and every reduced core; the collapse Lambda = [qEN-R]_+ = [-Ndot]_+ holds only under the S=R identification of the specialisation); module ledger_diagnostics classified (intake: unclassified_canonical_review); mapping EXACT_SPECIALIZATION classified (intake: UNRESOLVED). Evidence status now proof_inventory_present_line_check_required. Content-level acceptance only: the TCS-1.0 §7 mapping type and the exact source assumptions are verified; the §8 interface contract for cross-module theorem transfer and all theorem statuses remain unchanged. Citation anchor locked at the source section named above; the paper-time citation match rides the Part III paper-support discipline. the ledger family precedent: CC-A012-005 (the decline-pressure identity, ledger_diagnostics/Paper 3); the source's own scope discipline preserved — the collapse is a property of the specialisation, not a definition of liquidation on the unreduced ledger (the general diagnostic is C - M^T S, not equal to -Ndot unless waste-product feedback vanishes and the service is identified with regeneration)"
CC-A018-005,A018,Exact triangular projection,research_program/article_A018_capital_liquidation/formal_content_inventory.md,inventory_item,ledger_diagnostics,theorem record pending classification,PROJECTABLE_REDUCTION,accepted_mapping,retain exact source assumptions; model-class extraction pending row review,proof_inventory_present_line_check_required,see source evaluation and action register; do not infer completeness,Paper 3,Material ledgers and diagnostics,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,row_verified,"Row-closed 2026-08-28 (A018 scientific pass; source read in full): theorem + proof verified in source §6 (exact triangular projection: under the institutional-failure specialisation the macroeconomic block, prices, and demand do not appear in (Ndot, Adot, Udot, Zdot, Edot); the ecological-institutional subsystem is an exact closed projection for every eps>0, no singular limit required); module ledger_diagnostics classified (intake: unclassified_canonical_review); mapping PROJECTABLE_REDUCTION corrected (intake: PROJECTABLE_REDUCTION). Evidence status now proof_inventory_present_line_check_required. Content-level acceptance only: the TCS-1.0 §7 mapping type and the exact source assumptions are verified; the §8 interface contract for cross-module theorem transfer and all theorem statuses remain unchanged. Citation anchor locked at the source section named above; the paper-time citation match rides the Part III paper-support discipline. mapping classified PROJECTABLE_REDUCTION — the A002-036 projectability-criterion family (one of two PROJECTABLE_REDUCTION rows in the concordance); destination Paper 3 confirmed: the projection is the ledger-to-dynamics seam object of the A018 interface contract (Paper 3 owns the closed ledger and states this hand-off; Paper 4 states the named RFDEs locally); module ledger_diagnostics per the intake monograph chapter and the seam role"
CC-A018-006,A018,Conditional/demoted macroeconomic reduction,research_program/article_A018_capital_liquidation/formal_content_inventory.md,inventory_item,formal_foundations,"operator I, theorem record, mapping",APPROXIMATION,accepted_mapping,retain exact source assumptions; model-class extraction pending row review,conditional_or_open,see source evaluation and action register; do not infer completeness,Paper 2,Formal viability and theorem atlas,TCS-1.0 interface contract; local producer/consumer fields required before theorem transfer,row_verified,"Row-closed 2026-08-28 (A018 scientific pass; source read in full): conjecture (demoted from theorem in the corrected article) verified in source §6 (finite-time reduction to the five-state core when macroeconomic feedback remains: the O(eps + omega_A T) sup-norm bound and the slow-manifold tracking bound, conditional on Hypotheses scale/hurwitz/lipschitz); module formal_foundations confirmed; mapping APPROXIMATION confirmed. Evidence status now conditional_or_open. Content-level acceptance only: the TCS-1.0 §7 mapping type and the exact source assumptions are verified; the §8 interface contract for cross-module theorem transfer and all theorem statuses remain unchanged. mapping APPROXIMATION confirmed as a genuine error-bound result (the finite-time O(eps) estimate); A018-L4 implemented: the delayed-Tikhonov theorem was internally overstatused with an error term inconsistent with its proof — the corrected article DEMOTES it to Conjecture, conditional on the Hurwitz hypothesis (the finite-difference sweep over Delta~ in [0,5] supports but does not replace it); the classical Tikhonov/Fenichel theorems are ODE statements — the infinite-dimensional Fenichel-type theorems apply only subject to unverified spectral-gap/compactness conditions; the geological-freezing budget is the cumulative donor change eps_G(T), not omega_A T alone; the CES reparameterization (A018-L2: sigma_Q with Cobb-Douglas as the sigma_Q->1 limit, Leontief as sigma_Q->0+) rides the same macroeconomic layer"
